SensorID,SensorLocation,Pollutant_PM2.5_µg/m³,Pollutant_PM10_µg/m³,Pollutant_O3_ppb,Pollutant_NO2_ppb,Pollutant_CO_ppm,Pollutant_SO2_ppb,UrbanVegetationArea_m2,Humidity_%,AirTemperature_C,EnergySavingTechnology,AnnualEnergySavings_%,PopulationDensity_people/km²,RetrofitData,RenewableEnergyPercentage_%,AnnualEnergyConsumption_kWh,GreenSpaceIndex_%,HistoricPollutantLevels,Country,AQI_Index,Cluster_KProto,Cluster_KMeans,Cluster_KMedoids,Cluster_Agglomerative
S001848,1.0,-0.7022961836833563,0.4984201114441522,-1.4921090000372326,-0.5468449079201173,0.1914969455775773,-1.4213844467865702,2.4434379425164696,0.0429027357223852,1.6001138623672184,4.0,-0.5032549262554802,-1.1206483729939718,1.0,-1.014644958938398,-1.2057145537192764,-0.7544742552593611,0.6026208385941086,23.0,76.42,3,3,0,2
S001849,1.0,-0.418831281821127,-0.5590008145357311,-0.8442145112122823,0.063379271019799,-0.8318081247473819,-0.5597629562742129,1.331464862611968,0.1854221021455764,0.7499524574180072,2.0,0.2668133601396192,-1.0343543106582425,1.0,1.294815713804419,0.21714059901634,-0.3716974414253832,-1.570716073691861,22.0,71.53,2,0,0,2
S001850,3.0,0.8580343672604687,-0.7361093151785687,-0.3535661015297278,0.0328436335628376,0.9602271696162434,0.1018468427490756,-0.2776102111802198,0.5619383818124258,-0.480199493895629,4.0,1.9681018636501408,0.4962008878201741,0.0,1.4797153472635811,-1.567248062303937,1.2695840613134006,-0.6455766081944054,20.0,110.47,1,2,3,0
S001851,2.0,-1.2517596006435183,-1.0303799620009308,1.3491020451252178,-1.2244917743650043,0.106400297521204,-0.313251731413482,1.409055959437178,-0.964676040850874,-0.5148842293649986,2.0,-0.8266403442781413,-0.692789469761527,0.0,-1.6757146909198042,0.5610773575323303,-1.1221414580209452,-1.0375942443002724,0.0,53.53,2,0,2,2
S001852,3.0,1.6786634387363348,0.0172109380893834,-0.0250371387648326,-0.0485033046225074,-1.2236817645363949,-0.2732635482247615,-0.3916226101464227,-1.009089052712985,0.369961911053582,4.0,0.2916891615259778,2.617469360965522,0.0,0.7444002026190365,-1.2558561701390896,-0.7122932576822617,-0.2114631185469691,6.0,146.07,0,1,1,1
S001853,0.0,1.0495824087755874,1.4063322248557577,0.2952127436096525,0.3147486385655053,-0.4191966463563957,1.3750989056961187,-0.780250088954633,1.110803662735227,-0.7676974123417358,0.0,0.2430191153352759,0.0930793574638539,1.0,0.6908578377177348,1.2123441539586577,1.5409274934884736,-0.8318230654753631,11.0,162.73,0,1,1,3
S001854,3.0,1.179561436946561,1.867377242539616,1.438666642076014,0.1483904856999796,-1.1922174576920217,-1.3773620575062444,-0.3359968334742669,0.9324887345127224,-1.6579389560555515,5.0,0.6096667966385607,0.3716227960332995,1.0,1.7224407348161497,0.1692735286117023,0.6985666762025158,-1.6956189022921762,5.0,178.55,0,1,1,3
S001855,0.0,-0.1551616182917669,-0.4387930406767463,1.3381887118833142,-0.3690053553707741,-1.120707669409355,-0.5988310573718654,1.8408903706182132e-16,1.184383428656038,1.6039677218638146,4.0,1.2748240945781475,-0.0792065248698321,0.0,0.7451141008177209,-0.2921475726596914,1.2179595568160548,0.7366628985554224,31.0,96.23,3,3,0,0
S001856,3.0,1.5789594809568088,0.9030685062359298,1.2196473335660838,-0.0453275983269832,1.7782991475699492,-0.677391912839971,1.8408903706182132e-16,0.281539814384473,-1.48913991010462,5.0,0.8670772631582707,0.2766877027586985,1.0,-0.9989391985673496,-0.6404756289816292,1.2097751841518414,-0.8147908615753201,31.0,173.76,0,1,1,3
S001857,0.0,0.857888814037433,-0.3162327819894885,-0.7588647188238765,-1.4055070332098714,0.7585695666591236,0.7282104201299167,-1.1262099536063392,-0.9580472331102604,0.3337356317855737,4.0,-0.9748135960142768,-1.7621013131748652e-16,1.0,-1.228814418543605,1.17875091817514,0.3013098184241602,-1.306924623044854,21.0,109.95,1,2,3,0
S001858,3.0,0.6056450785163835,-1.2762356308842815,-0.2790543780160401,1.4924471040055922,-0.0580722155289292,1.6886345721138731,-0.2273887290905056,-0.8234824359758057,0.5780703238697986,2.0,0.898442404036723,0.7655918084175947,1.0,0.7236971548571999,1.2440361617700997,-1.6541256811948124,-0.2397116518446012,21.0,100.64,3,3,0,0
S001859,0.0,0.5405827878193789,-1.5663054119418705,1.437161354732303,-1.398667050419512,-0.2261202179931956,-0.0757997763724964,-1.0810891540438732,1.2055956134260009,-0.4231623733459994,0.0,-0.1063236606557592,-0.4794606279190828,0.0,1.2070062353662845,1.341673839735222,-0.6096738158155864,0.6001283209502002,18.0,92.44,3,3,0,0
S001860,0.0,-1.0043191214826508,-1.3293765828086626,-0.3810375955524509,0.1161448525454285,-1.178630597918315,1.73853133166794,1.8408903706182132e-16,-1.7581443274023154,-0.7314711330737277,2.0,-0.7293002518967383,-0.4948827369489975,1.0,-0.2193623656043956,-0.9913268534381674,0.308864623960357,-0.763555776672752,17.0,47.44,2,0,2,2
S001861,3.0,0.7086967604257334,1.2816715332861133,1.1611292880793245,0.7576375242412732,1.924894213549416,0.0169161881889615,1.8408903706182132e-16,-1.3663817899320552,1.180043177238188,4.0,-0.7682362888492996,0.5280525803392442,0.0,-1.491528955659326,0.2789905468868572,1.2204778253281203,1.063321183109905,20.0,161.06,0,1,1,3
S001862,0.0,1.6651269889940048,-0.3732595347462845,1.8573246845455968,-1.3688642682615175,1.5902284043865365,-0.0765075318271639,-0.9355820645522812,-0.5132542337150918,-0.8987286352260203,0.0,-1.4993685382918376,-0.1684765117620876,0.0,-1.1759859518409874,1.1222659739343253,0.7992974166851416,0.5076282217206984,12.0,152.08,0,1,1,1
S001863,2.0,1.2839230978632328,-1.3585725998738365,1.7685127312666562,0.987021232817967,-0.788902251777782,1.875482012146124,0.9836104587358552,1.604649839410936,0.7314539318343434,4.0,-1.5869746214351002,-0.7422564657102436,0.0,-1.073184611230488,1.6382315353503385,0.5814671903914633,0.2250044155419368,8.0,131.2,1,2,3,1
S001864,3.0,-1.1431768962588085,0.3152623641000412,1.7118762949595348,-1.4883196819931508,1.2448361269812562,1.0513007851856842,1.8408903706182132e-16,1.3713158069413396,1.2332264382912217,0.0,1.7831556881254749,1.7304500980323785,1.0,1.0970659127689446,1.1929431616363249,-1.6056490123375489,0.1917708469564871,12.0,87.47,3,3,0,0
S001865,0.0,1.567606329560016,-1.2522906960250746,0.9915963009938886,-1.3534743069832091,0.3102031941268039,0.811371686053362,-0.8444053402973535,0.1807819367271469,-1.4136042639713269,3.0,-1.1521888754648335,-0.0845771387179382,1.0,-2.5362758957357693e-16,-1.3132293804041044,-1.0572960438352548,-0.6837952120676727,30.0,125.28,1,2,3,1
S001866,3.0,-0.2435124246745004,1.7233925684520144,-0.7583002360699851,-0.2019143472062813,1.305619447021523,1.339711132962738,-0.4335736998526703,1.674252320687378,0.408500506019548,4.0,0.7697371707768679,1.0773586547313847,1.0,0.3738870375020283,1.7045559116425866,-0.99496889816163,-0.7623095178507976,3.0,125.08,1,2,3,1
S001867,3.0,-0.2488978939268252,-0.7603693149701339,-0.9633956366505896,-0.9787409641113792,-0.6115579768367687,0.2034097504938785,-0.5879584058381154,1.1777546209154235,-0.8247345328913656,0.0,0.1846150599064343,-1.7621013131748652e-16,1.0,0.7251249512545682,1.187628190321677,-0.340848652152579,0.598328169318488,13.0,68.53,2,0,2,2
S001868,1.0,-1.0375052563348144,-0.9736892785053166,-0.7796753163506792,-0.7835571694864819,0.1518090130806974,-1.3571202515027505,1.598420822341632,-1.2013244771907776,1.6856695431916628,2.0,-1.0332176514431188,-0.98980843995274,1.0,-1.3408964357369968,0.4523047954198219,1.5365205235923587,-1.0129460142660638,31.0,43.92,2,0,2,2
S001869,3.0,2.000336061645463,-0.6911600514954956,0.06095240074465,1.1626622194704088,0.7900338735034966,-0.8507919992335372,1.8408903706182132e-16,1.8969802607719928,1.5068504625495804,2.0,-1.1338024135705684,2.2389147078076093,0.0,-1.5579214881369403,-0.2644889391695751,0.028077684865038,-0.1404263656955704,5.0,149.06,0,1,1,1
S001870,0.0,0.3413204254833624,-0.0510531305881809,1.7510137658960174,1.7105936979981238,0.243699091023924,-0.3072358100488072,1.8408903706182132e-16,0.6567303325031991,0.3630249639597081,5.0,-1.2365502888620497,-0.7590657895724975,0.0,0.3717453429059762,-0.7700885746341953,-0.8237266393411664,0.9990696171780352,18.0,131.38,1,2,3,1
S001871,0.0,1.7300437264679738,1.865591874589587,0.993854232009455,-0.2424656737491261,-0.2275504137588489,-0.1660385968426175,-1.1065399405905467,-0.6067204228577426,0.903336065382552,5.0,-1.2841387784707354,0.0627543762407098,0.0,-1.4993818358448503,0.0947561682972798,1.694541872724478,-0.9312468248268336,26.0,191.56,0,1,1,3
S001872,3.0,-0.0339157835029417,1.7697071135086389,-0.4256317331098852,-0.5253478191504164,1.5230092034008291,-0.6795151792039739,-0.5778784856056967,1.7968852638887294,-0.5672967185187123,4.0,-0.774725628341393,2.621607756051942,1.0,-2.5362758957357693e-16,0.0455728631427439,-1.3790048462516409,-0.0566500782197492,27.0,130.5,1,2,3,1
S001873,3.0,-0.1109134384888824,0.9167213199714428,0.3917392945251113,0.3699570710876916,0.0849473610364039,1.9292714267008628,-1.043040491287044,0.6302151015407454,0.8270296473499393,0.0,-1.2257347230418936,2.256359515559538,1.0,0.3417616185612473,0.1285418360617767,-0.9194208427996609,0.21766533581265,1.0,124.0,1,2,3,1
S001874,0.0,-0.4717398783946419,1.4761716181951123,1.5735780202560996,0.3943855810532607,1.716800729646856,0.4840347882695888,-0.9476536798667684,0.1416719710575267,-1.1145447670354305,4.0,0.3198096326583828,-0.0678840619086737,1.0,-0.1829535574715102,0.1615731704608348,-1.0415568656348444,0.7492639599774054,0.0,134.5,1,2,3,1
S001875,3.0,1.25903349672411,-0.4041358981173674,0.6530948095769096,0.236577406675684,0.9952669658747502,-1.173882364289304,-0.3912096977513598,1.3593839530082346,0.5796118676684372,5.0,-0.7325449216427852,0.310128105001956,1.0,-1.1181601977475817,0.0525827753458576,-0.6210060241198818,-0.285961701459352,27.0,134.92,1,2,3,1
S001876,1.0,-0.958833739283962,-1.2368945229971806,-1.5137098734194834,-1.4988239412783455,-0.7145320719638087,-0.6878666935690517,0.9545406164912772,0.5473550047830761,1.652526351520932,0.0,0.2819551522878371,-1.7621013131748652e-16,1.0,0.4295710969993823,-0.2637299874365928,-1.1668407241101104,0.0827924366366999,4.0,32.03,2,0,2,2
S001877,2.0,-1.4849358639468777,-0.2787400550388879,1.279294344560627,-0.5522191801125425,-1.383863690289568,-0.6175865769205573,0.6161467642549889,-0.4608866525642444,1.005848727992022,3.0,1.6349824363893393,-0.6265208997540892,1.0,1.5582441491188237,0.890149900109556,-0.2092691223971491,0.1149182196026345,16.0,61.12,2,0,2,2
S001878,0.0,-0.3373942535325944,-1.1847617788563454,1.2514465287019758,0.4068441211357007,0.9788197145697366,-0.4558644555290068,-1.021014448722951,0.587127851226757,0.6327951287214705,3.0,-1.453943161847183,0.1654315232443987,0.0,-1.674286894522436,-1.3790057104145232,-0.9634905417608096,-0.5684470344356745,11.0,82.64,3,3,0,0
S001879,1.0,-0.6900697129483488,-1.0473514596906144,-0.5657739848093664,-1.1315412939460137,-0.4560241873219689,-0.874572582510369,1.778191544301976,-1.1582372268767898,0.3221740532957841,2.0,1.612269748167012,-0.9825546238462072,0.0,0.3845955104822886,0.961957048403866,1.5805902225535076,1.5442386151818497,0.0,52.18,2,0,2,2
S001880,1.0,-0.545462585862277,0.0232391804618327,-0.179197378852621,-0.9247539570874712,-1.385651434996635,-0.6495063479260669,1.1183980185987543,-1.6335227418787812,-0.5911906473976113,0.0,-0.4740528985410593,-1.0718478601490604,0.0,0.2168294337915431,0.663147898611292,0.0746656523382521,-0.7203521375116673,21.0,79.49,3,3,0,0
S001881,0.0,0.4426254687162825,-0.5245957239222386,1.8908173279431637,0.94207277448132,-0.8282326353332486,1.1185375533791075,-1.081360380813179,-0.5231974453260121,0.3923142961338423,4.0,0.3133202931662895,-0.390113142991501,0.0,-0.5313358784293138,0.5725578495175553,-0.9345304538720546,-0.7713102760093568,15.0,123.63,1,2,3,0
S001882,0.0,1.6731324162609742,0.8210466021787333,0.552052396630318,1.3988859108374625,-0.4106154717624756,0.2932946932366659,-1.0290662404266786,1.1114665435092883,0.931854625657367,5.0,1.898882242401143,-0.0175878369819666,0.0,1.4247451859649114,-1.5116429170801604,-0.939566990896186,-1.701988669604387,10.0,173.69,0,1,1,3
S001883,1.0,-1.0726563596979612,-1.0547239791077914,0.5186162015081406,-0.3515389707453921,0.0102196322810174,-0.8003998108612028,1.8408903706182132e-16,0.4843813312472472,0.5772995519704792,4.0,0.630216371696857,-1.7621013131748652e-16,1.0,-2.5362758957357693e-16,0.0441134589989967,-0.8740920095824791,0.4399148257278445,21.0,54.12,2,0,2,2
S001884,3.0,1.5968625273902126,0.3783803722157586,0.7957207853935131,1.6644238141631986,0.7900338735034966,-0.0046703531784007,-0.18999991653363,-0.0943135845083156,0.1641658139353232,2.0,-1.3252379285873277,2.422685798976639,1.0,-1.55435199714352,0.992348216023888,1.462861169614439,0.6750423234699013,23.0,167.45,0,1,1,3
S001885,3.0,-1.1731608602041843,1.8571901430600404,0.6374774533859091,0.1237176906347546,-0.928346338928982,1.2335478147625951,-0.9657853918029148,1.1764288593673011,1.3627161173768674,4.0,-1.6572757992661136,-0.0384735575023789,1.0,-1.5065208178316905,1.0505334892486355,-0.0846148310498996,1.422105250630322,19.0,111.27,1,2,3,0
S001886,3.0,-1.4268601279555917,-0.573745853370085,0.2114811351157359,-0.2236557210756378,0.992406574343443,0.6446952764791378,1.8408903706182132e-16,0.5055935160172101,-0.3738329717895627,4.0,0.143515909789842,1.0316658131030545,0.0,-1.0453425814818111,-1.2894624912973136,-0.2747441037108558,1.1637142548784505,25.0,55.04,2,0,2,2
S001887,0.0,0.3845497327249964,-0.8604549418158552,-1.4968318390781252,1.0327025464535815,1.864825991391976,-0.5139004028117514,-0.992252266694302,0.1953653137564966,1.4690826394829335,0.0,0.3598272261929597,0.1479247170642091,1.0,0.0354992913258009,1.7307959365689227,0.832664474470011,-0.7707563831995994,17.0,90.47,3,3,0,0
S001888,3.0,-0.3758203044140468,-0.750812345355275,1.5871256063494974,-1.4819682694021026,0.5054249161384838,1.2193927056692433,-0.4688655651483442,-1.038918687545746,0.272073879840028,3.0,1.8091130460938487,2.052508683437489,1.0,0.6251792034388044,0.0361875705664216,-0.0134737455840452,0.2050642743906671,25.0,86.5,3,3,0,0
S001889,0.0,1.9454624965609648,0.8296583769965185,-0.0647390924552065,1.7992691891731405,0.7206693788693102,1.2236392383972488,-1.063321776573959,-0.7803951856618173,-0.4362654956344278,5.0,-0.9845476052524174,-0.6033722366021518,1.0,-1.7528156963776784,-0.0189272579698204,-0.9464922293043664,1.6237222333820502,7.0,180.96,0,1,1,3
S001890,0.0,-1.01683669866373,-0.487102996971638,0.1604895263475307,-0.9552895945444329,1.3270723835063227,1.6886345721138731,-1.0376726301512256,0.0554974704295508,-0.9226225641049192,3.0,0.5447734017176256,-0.373575062252889,1.0,-0.9346883606857872,0.1561150297523381,-1.7063797528201747,1.3290512585910634,8.0,66.5,2,0,2,2
S001891,0.0,0.6878826495316132,-0.7048128652310086,-0.8941524188398902,-1.2591802585161125,1.2562776931064832,-0.3405003164181851,1.8408903706182132e-16,0.2947974298656998,-0.2381771175093622,2.0,-1.132720856988553,-0.335244533980548,0.0,-1.0988849463831127,1.7277462745343632,-0.818690102317035,-0.2873464334837457,6.0,96.58,3,3,0,0
S001892,2.0,0.6889015220928637,-0.7238217828166073,1.334049171688109,0.3816827558711645,1.0567653837978437,-0.2399990418553836,1.8408903706182132e-16,-0.9467782599512172,0.9935163776029128,0.0,0.0375233647523142,-0.9049868402882087,1.0,0.8793269621703171,-1.6354059305109558,0.0161159094327259,-0.1707519970297932,11.0,120.59,1,2,3,0
S001893,3.0,-1.337199342565536,-0.9599104387968604,-1.1143006928576031,0.8267702074438337,1.935620681791816,-1.1077072292778822,-0.821091982619241,-0.299143743693274,-0.9388087739906252,4.0,0.3252174155684609,0.4632099741818085,0.0,0.5623561619546107,-0.7236724413661414,-0.4950925985165996,0.1215649333197247,1.0,42.72,2,0,2,2
S001894,1.0,0.0817262521990049,-1.1891306792517096,-0.9617021883889147,-0.5356077933359554,-0.4245598804775956,-1.0772737447271743,0.929008866729885,-0.5265118491963187,-0.1603291556781108,0.0,1.4662596095949072,-0.9917768900500256,1.0,1.3319384201359885,1.6511722012072343,1.1071557422851663,0.6208993013161063,7.0,69.73,2,0,2,2
S001895,0.0,1.8967021668439696,1.8647517014366328,0.3366081455617012,0.0812120832946645,-0.7045207016042353,1.7190680566645806,1.8408903706182132e-16,1.0113715466260234,0.3129247905039521,5.0,-1.0310545382790877,-0.2013821775615943,0.0,-2.5362758957357693e-16,1.0064049873704632,1.1776672606230043,0.2229273175053462,0.0,194.2,0,1,1,3
S001896,1.0,-0.5985167356588278,0.1059752316990412,-0.9285106024600904,-1.5303367191339297,-0.2643779547244222,-0.2183417249425544,0.7399354713984172,1.0789853855802822,0.7792417895921413,2.0,-0.9585902472840432,-1.025542784041653,1.0,0.2603772239112685,-0.5024803462376045,-1.0604438794753368,0.2378824233687983,12.0,73.33,3,3,0,2
S001897,0.0,0.7644436448484463,1.117102616951124,-0.6414523060144296,1.6407281594965966,1.830501293016296,-0.801249117406804,-0.9406260728292266,1.1598568400157676,-1.2810314972884036,4.0,0.3198096326583828,-0.0699222602377529,0.0,1.6210671906030178,-1.4271090872918035,-1.2644236289526538,-1.6076884187431737,8.0,147.42,0,1,1,1
S001898,3.0,0.6533865356721275,-1.547716580932749,0.2013204455456878,1.131149441614825,-0.6916489397133554,-0.8518536324155387,-0.4661492492945477,-0.4509434409533241,0.838591225839729,0.0,-1.1424548662266931,-0.1672365431968684,1.0,-0.7390802542463648,-0.1692497334153783,1.0605677748119522,-1.4858320005965249,16.0,94.65,3,3,0,0
S001899,3.0,-1.448110898518819,1.7030183694928642,1.4221084812951947,-0.9240211017885044,0.9552214844364568,0.6981308133065431,-0.5525127104344771,-0.8075732973983332,0.526428606615404,4.0,1.1515266442283705,1.0042857572223058,0.0,1.4318841679517516,0.9758267758649296,-0.8992746947031357,-0.4914559338793826,10.0,104.62,3,3,3,0
S001900,0.0,1.6930732078168795,1.4389939561768694,1.4954912393010988,0.786218880900989,1.3263572856234962,-1.2220097352067023,-1.1423216333352657,-0.97727077555804,0.8686513299131826,5.0,-0.8807181733789208,-0.3339735662011982,0.0,-1.526509967394843,0.8430848862016396,-1.6081672808496144,-1.3562210831132713,13.0,191.31,0,1,1,3
S001901,1.0,0.0879850407895445,-1.5825837667803664,0.3601658924907761,-1.3529857367838978,-1.4918434705963948,-0.2381588776732478,2.65246877027598,0.5798361627120822,-0.928788739299474,4.0,1.0531049952649525,-0.9762540335741866,1.0,0.4645521087348993,0.8155486394514265,-1.2732375687448838,0.7512025848115568,28.0,69.3,2,0,2,2
S001902,3.0,1.118720189717595,0.2517242694078468,-0.2451854127825458,1.9262974409940996,-0.4449401701381555,-0.8914879378769252,-0.1581935176315757,1.446884215184334,0.8208634721553846,0.0,-0.9261435498235756,1.7219950623782896,1.0,-0.7297995776634725,1.4032520736485967,0.6060203083841035,-0.5699702396625074,28.0,141.69,1,2,1,1
S001903,2.0,-0.7995257366712738,0.5645837472393301,-0.013935644604965,-0.2781312982988571,0.9208967860607764,1.1521559374758197,1.301698736720813,-0.157287258044144,1.6209247036488397,4.0,-1.161922884702974,-0.4747564971747821,0.0,-1.4265642195790795,-1.703828585123802,0.0501125343456121,-0.036156044258722,11.0,92.55,3,3,0,0
S001904,1.0,0.1041414485465188,0.0769262449356344,-0.5137474909923597,-0.4822314990611869,-1.4142553503097015,-0.7164600139376235,2.3047358112219447,-1.8469703511265367,-1.1515418182027577,3.0,0.2873629351979151,-1.0810003781210853,0.0,-0.2107955872201872,-0.3787750624011027,0.2912367443758979,0.5148288282475456,22.0,97.37,3,3,0,0
S001905,0.0,-1.2223578495902865,-0.7303331247520056,-0.2924138031914742,0.9344999363919936,-0.0316135938643425,0.5788740191950494,1.8408903706182132e-16,-1.1151499765628017,-1.1068370480422371,5.0,-0.1149761133118838,-0.155092601061252,1.0,0.3774565284954485,0.8686267679009836,-0.0789487268977519,1.1009858941734143,8.0,56.87,2,0,2,2
S001906,1.0,-0.8691729538939064,-0.063907779828387,0.2794260425924849,-1.076943574172967,-0.6430222836811421,-0.3062449524122723,1.3502685692302758,-0.0830446113492725,-0.2890480628644374,0.0,0.6312979282788724,-1.001471894269334,0.0,-0.3378694665859433,-0.0570010799984598,-1.047222969786992,-0.672024989860326,2.0,73.49,3,3,0,2
S001907,0.0,-0.4608233866669565,0.6397792444287702,1.648842387441643,-0.4642765442364936,0.0563434457233374,-1.3922249220542642,-1.0321995168362736,-0.458235129467999,-0.8740639344478021,2.0,-0.4437693142446227,-0.1936943724572347,1.0,-0.0480267979202297,0.5954880443710482,-0.2042325853730179,0.2592072965444622,31.0,110.98,1,2,3,0
S001908,1.0,-0.2208788984924327,0.1378598028536691,-1.5832541486989251,-1.2276674806605283,-1.288398122932208,-0.4228830513414955,1.0262092541598489,-0.2401473548018133,1.0035364122940638,2.0,0.8367936788618345,-1.0260000224500776,1.0,-0.7869114335581944,0.8262001344625928,-1.6950475445158792,-1.6529691559408488,9.0,78.62,3,3,0,0
S001909,3.0,0.1496268307452078,0.2352358712811119,0.5601433161027638,1.6788366350428845,-0.4377891913098888,0.7232561319472433,1.8408903706182132e-16,-0.0545407380646342,0.8355081382424518,2.0,1.1904626811809316,1.9136632033470595,0.0,1.116341164133413,0.7544807351516094,0.2584992537190443,0.6692264489674474,29.0,122.45,1,2,3,0
S001910,0.0,-0.5768293054264928,-0.7092237742840205,-1.1295417272126758,0.6230364343309875,1.01886519600803,-0.851145876960871,-1.1501588725199898,0.8383596645960109,-1.2093497106517068,2.0,-1.2387134020260808,0.2998983643388969,0.0,-1.4122862556053992,1.0058392373463845,-1.7246371995326506,-1.2219020767470787,18.0,66.52,2,0,2,2
S001911,3.0,1.0022776112889509,1.9562255534645685,-0.0257897824366882,0.7989217060830849,0.8193528866993902,-0.6338649523779125,-0.2500381884079288,-0.2268897393205865,1.15537847645997,4.0,0.2668133601396192,-0.0916992081644165,1.0,-0.5384748604161541,1.1176622312213769,0.6255368893526119,0.1484287345929632,28.0,170.22,0,1,1,3
S001912,1.0,-0.0582959483614389,-1.1945497960882672,-1.6354123551585065,-0.7412958472460474,-1.416043095016768,-0.4678962982583562,1.7336172464388575,-0.345545397877569,0.9095022405771068,4.0,1.4002846580919563,-1.1034593087586195,0.0,0.8650489981966369,-0.0273172923405177,-0.7828047760200996,0.934402631638848,5.0,59.04,2,0,2,2
S001913,3.0,-1.1043141857082486,-1.1121918227698886,-0.6677948345293696,-0.1796844031376135,-0.756722847050582,1.4589679270742315,-0.5917717732513438,-1.6288825764603516,0.934937713254644,4.0,0.5501811846277032,1.0953304491235314,1.0,0.6965690233072068,0.8386635690066596,0.780410402844649,0.7326471756846807,23.0,45.52,2,0,2,2
S001914,1.0,-0.3360842745252721,-1.2554203410198306,0.0145519183747629,-0.7228523222220427,-0.9848390716722883,-0.4254309709782991,1.3125356630108476,-1.9059667400179976,-0.0385471955856581,4.0,1.5517025795741386,-1.0238223276574112,1.0,0.643026658405905,-0.2283663774280657,-1.3078637607857866,0.7841592069921277,9.0,64.14,2,0,2,2
S001915,0.0,-0.2804829433255946,0.6993265166444304,-0.6683593172832613,0.0093922639958914,1.1225543890178964,-0.0205948509084222,1.8408903706182132e-16,1.8598589374245584,0.2959678087189271,1.0,0.0234631291861116,-0.3319043686579886,0.0,-0.7419358470411009,-1.0317929898543414,0.541174894198413,1.4510461499401508,5.0,103.97,3,3,3,0
S001916,3.0,0.22691559217722,1.4017112725145071,0.3191091801910624,0.3787513346752965,0.8322246485902702,-1.442121681608331,1.8408903706182132e-16,-0.3621174172291024,0.0539454323326603,4.0,0.5361209490615007,1.7197398695502972,0.0,0.8971744171374176,-0.4593771219540902,1.1871107675432506,1.183515922827281,11.0,138.26,1,2,1,1
S001917,1.0,-0.3074830661987364,-0.537702425108331,-0.1554891031891751,-1.156824801760378,-1.067075328197355,-1.3224402342240371,1.80992912447152,-0.4071933098652749,-0.8070067792070211,4.0,0.5977696742363893,-1.0544030523971315,0.0,0.6273208980348566,0.8630131421518555,-0.8602415327661181,-1.1433877709639535,11.0,74.08,3,3,0,2
S001918,3.0,-1.3955661850028938,0.6344231405786844,0.6926086023493194,0.1901632377411029,1.5973793832148029,1.7622411393993054,-0.5127840609722446,-0.5788794303471656,0.773846386296906,2.0,-0.798519873145736,0.9820825701013484,1.0,-1.0938876589923243,0.8423536446739183,-0.9301234839759396,0.1513366718441897,23.0,86.86,3,3,0,0
S001919,0.0,-0.8334396376386164,-0.7055480167398438,1.4633157223292796,-1.4323783941719974,-0.7209679529092486,0.2380897677725919,-1.01987691555616,-1.506249633259001,1.119922969091281,2.0,0.0050766672918465,-0.0362726132991147,1.0,-0.4342457234082866,-1.2582900498345155,1.0045363004184915,-1.4182570778061108,5.0,70.9,2,0,2,2
S001920,3.0,0.9335764900160513,1.103974911436208,-1.5256204595265954,0.4039126999398327,1.2376851481529896,1.954750623068897,-0.3755352193819116,-0.1990487468100091,-1.3195700922543696,0.0,0.7632478312847745,1.353825145954088,0.0,1.649623118550379,1.1358255010420506,1.0756773858843458,1.646293365379668,9.0,142.77,1,1,1,1
S001921,3.0,-0.4018743313374557,0.2627515420403763,0.049286423830891,1.53959412823914,0.8272189634104835,-0.4693118091676915,1.8408903706182132e-16,-1.1025552418556357,-0.6489985398465604,2.0,0.8573432539201304,-0.3817666045868688,0.0,-0.47208232793854,1.6762176083956513,0.5449522969665112,-1.456891101286696,25.0,103.26,3,3,3,0
S001922,2.0,-1.0715647105251926,0.0781234916785948,-0.8042115000531662,-0.7513115363319306,1.785450126398216,1.5998112625530876,0.3704436483888592,-1.242423085182582,0.4562883637773458,2.0,-0.6395310555894443,-0.7079093364536696,0.0,-0.2893243890754297,-1.438379443553799,1.458454199718324,-0.3917552281230337,7.0,69.42,2,0,2,2
S001923,3.0,-1.3300672346367817,0.0735025393373443,1.470089515375978,-0.5446463420232159,-1.2723084205686084,-1.2036080933853444,1.8408903706182132e-16,-1.2185593773163728,-0.4347239518357891,0.0,-0.8255587876961258,1.8971561218225783,0.0,-0.8825737921818536,-1.0614221268296855,-0.4440976611472704,1.076614610544085,31.0,72.96,3,3,0,2
S001924,2.0,-0.3008603945506073,0.9250180298568698,1.1494633111655652,0.7537289626467821,1.1790471217612033,1.7183603012099131,1.3516044622731265,1.664971989850519,0.9272299942614508,0.0,-0.8342112403522505,-0.4519720747888778,1.0,-0.3785616639109327,-0.7016720778447406,-1.670494426523239,1.5281757236988829,6.0,127.78,1,2,3,1
S001925,1.0,-0.3146879507390088,0.2236834904279856,0.4153534897295756,0.166101155425017,-0.8704234104200219,-0.1518127122037983,1.8408903706182132e-16,0.1913880291121283,-1.4953060852991746,4.0,0.556670524119797,-0.9840968347491986,0.0,-2.5362758957357693e-16,-1.2436090291416433,1.2821754038737283,1.566671273977028,13.0,100.28,3,3,0,0
S001926,3.0,-1.3725687757632363,0.7890150007223379,1.0736344612261308,1.2833390587003206,0.4632341410517103,0.1404195150284606,-0.2722787834910249,-1.3252831819402513,-1.6841452006324085,0.0,-1.3360534944074838,2.2986734428476456,1.0,-1.5193709854080029,1.364338478454964,-0.9074590673673488,-0.0375407762831157,17.0,94.07,3,3,0,0
