year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,number_of_stations,population,latitude,longitude,who_ms,who_region,iso3,type_of_stations,Air_quality_category
2011,19.6,8.454656000000012,15.8,89.32,83.668,0.788,1,1280209,30.2822860593333,-81.6057182313333,1,1.0,1.0,0.9938192326216087,1
2011,22.79332400000004,15.977471999999993,7.157,90.252,85.092,95.0,1,111411,46.9666669994645,19.55,1,0.9999417453104975,0.9999999498938072,0.9938192326216087,1
2011,33.0,14.427068000000007,13.0,79.82,75.352,32.2,1,18160,-22.421032,-44.288333,1,1.0,1.0,0.9938192326216087,1
2011,11.6,4.6,6.957420000000001,76.416,83.332,0.8,1,31464,43.457760000942,-110.79799,1,1.0,1.0,0.9938192326216087,1
2011,250.474,124.81381199999993,37.76145600000001,85.044,88.88,71.52,1,2375820,29.1255555599999,77.76055556,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,16.85,9.733,14.5,85.66,92.288,0.812,1,1477248,36.9337220009064,-76.2898665666666,1,1.0,1.0,0.9938192326216087,1
2011,113.88,76.041116,74.47767999999999,67.108,61.928,41.116,1,29114,22.9078472225,88.3323611125,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,17.28123199999999,10.2,14.923488000000015,93.092,56.212,0.752,1,22953,42.9305210009409,-72.2723319999999,1,1.0,1.0,0.9938192326216087,1
2011,41.0,16.279467999999984,23.572243999999998,79.416,76.596,26.856,1,72160,-21.2623719999999,-48.328811,1,1.0,1.0,0.9938192326216087,1
2011,135.143,77.91380000000002,25.050408000000008,67.752,67.908,61.176,1,177658,26.90916667,80.8216666699999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,12.4,8.45,17.6,47.276,90.864,0.816,1,2151050,45.5125709999999,-122.7876375,1,1.0,1.0,0.9938192326216087,1
2011,13.506444000000004,8.1,14.355492000000014,74.4,90.052,0.764,1,419994,43.0523499999999,-76.0592099999999,1,1.0,1.0,0.9938192326216087,1
2011,15.167,8.0,11.778656,92.68,99.0,5.284,1,64384,-33.3343341644287,115.64123770752,1,0.9959751189169411,0.9999999938640847,0.9938192326216087,1
2011,18.0,7.2,8.4,85.992,90.172,0.748,1,125991,46.933754000941,-96.85535,1,1.0,1.0,0.9938192326216087,1
2011,16.079772000000013,9.6,21.57543200000002,74.728,81.744,0.98,1,1017033,41.9955676998721,-83.9465593762961,1,1.0,1.0,0.9938192326216087,1
2011,20.442095999999985,9.0,12.1,91.3,54.552,0.752,1,77283,30.2452009244479,-93.4325244948983,1,1.0,1.0,0.9938192326216087,1
2011,21.66298799999999,9.082591999999993,21.337308,83.2,94.324,0.98,1,1626827,44.76249,-91.41445,1,1.0,1.0,0.9938192326216087,1
2011,26.05,9.873467999999999,7.089,79.616,79.036,12.856,1,70592,-12.6228204999999,-38.3502379999999,1,1.0,1.0,0.9938192326216087,1
2011,23.857,11.718595999999986,76.46968400000006,60.748,59.976,50.824,1,98265,20.28222222,73.06,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,16.45,10.667,19.22714399999999,87.772,85.332,0.828,1,357213,41.1560761330306,-80.649777673149,1,1.0,1.0,0.9938192326216087,1
2011,18.333,9.829,28.832916000000004,70.156,72.012,0.992,1,3547509,42.410592342886,-83.0659401280285,1,1.0,1.0,0.9938192326216087,1
2011,53.368,20.515,24.266,62.556,62.108,11.972,1,294838,-33.3768,-70.5233,1,1.0,0.9999999997736876,0.9938192326216087,1
2011,49.693,25.282751999999995,64.220388,85.056,85.384,63.724,1,15988,31.18,77.2927777799999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,42.173,20.876395999999975,25.478980000000007,77.092,78.936,70.94,1,1054102,30.5333333299999,78.210555555,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,206.516,117.922936,33.32393599999995,60.66,64.128,63.796,1,1377371,32.0611111099999,75.4563888899999,1,0.9542760372565622,0.954,0.9938192326216087,0
2011,18.74753600000001,11.3,20.188107999999986,88.86,84.416,0.956,1,863869,39.5061414509999,-77.8420446014999,1,1.0,1.0,0.9938192326216087,1
2011,43.933,24.639123999999992,21.289196000000025,91.86,91.648,80.984,1,1135707,18.0155555599999,79.9366666699999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,19.0,13.26899599999999,33.0,92.06,87.404,95.152,1,470008,47.3170671999999,7.79625954,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,64.195,45.40407200000001,25.488768000000018,90.476,91.452,81.62,1,1102463,12.11194444,78.25,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,80.0,33.3,30.94108000000004,82.744,81.732,1.424,1,2164006,19.2826099395751,-99.655662536621,1,1.0,0.999999999983191,0.9938192326216087,1
2011,304.972,166.92626000000016,30.587464000000022,84.912,89.376,72.028,1,1378375,26.37305556,78.3077777799999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,50.0,18.88141999999999,58.0,83.412,80.98,16.12,1,666740,-23.5263379999999,-46.791642,1,1.0,1.0,0.9938192326216087,1
2011,63.343,38.31496400000004,22.884272000000013,91.544,91.08,79.66,1,673027,17.56027778,77.39527778,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,50.7,23.146983999999986,19.794280000000025,83.14,79.784,0.964,1,76700,20.952169418335,-101.426696777344,1,1.0,0.999999999983191,0.9938192326216087,1
2011,46.0,28.184443999999996,16.844224000000008,73.84,69.212,0.856,1,40792,6.150704,-75.61646,1,1.0,0.9999865106616965,0.9938192326216087,1
2011,18.7,7.582291999999994,6.918464000000002,88.768,84.468,0.78,1,27788,37.775303,-100.035439999999,1,1.0,1.0,0.9938192326216087,1
2011,214.049,113.04916800000011,94.05008800000017,64.236,55.612,52.964,1,1517,24.25638889,87.18305556,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,14.7,11.320839999999993,27.9,91.856,80.48,94.94,1,87505,47.1020299999999,6.82564881999999,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,31.018159999999998,6.5,13.141888000000005,87.544,77.772,0.772,1,131346,31.3575,-109.6353165,1,1.0,1.0,0.9938192326216087,1
2011,15.5,8.625612000000007,12.596572000000009,85.908,88.032,0.74,1,344399,28.0288889999999,-81.972222,1,1.0,1.0,0.9938192326216087,1
2011,166.372,102.78427599999998,18.711452000000012,60.472,65.888,53.436,1,675384,23.5962962966667,87.8979629633333,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,22.116,12.754423999999997,66.86684400000003,66.324,64.08,51.136,1,37538,9.9525,77.30055556,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,18.775,7.538799999999991,8.843544,86.808,87.368,0.78,1,28446,36.2288257499999,-116.00765625,1,1.0,1.0,0.9938192326216087,1
2011,108.206,65.990668,83.56051200000002,67.148,56.692,53.516,1,25183,30.74805556,78.00583333,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,18.0,13.845431999999999,23.0,97.464,93.052,98.492,1,14061,46.7571247999999,7.62485875,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,139.8,63.9,48.56081199999997,26.0,26.0,14.092,1,21005860,23.7569637298583,90.3872222900391,1,0.9542760372565622,0.8403171758240308,0.9938192326216087,1
2011,19.1,13.2,16.826976,82.564,83.968,0.772,1,172425,39.4859870009261,-87.4013119999999,1,1.0,1.0,0.9938192326216087,1
2011,41.0,16.369231999999982,23.5,77.96,75.66,25.084,1,82070,-22.7792894999999,-47.1452974999999,1,1.0,1.0,0.9938192326216087,1
2011,23.9,6.3,11.5,87.424,77.868,0.768,1,415057,36.4618056675687,-121.494324,1,1.0,1.0,0.9938192326216087,1
2011,20.671883999999984,8.6,10.17166399999999,90.692,82.776,0.748,1,159467,31.177824119,-92.4107459739999,1,1.0,1.0,0.9938192326216087,1
2011,20.46874800000002,8.825235999999995,9.725,88.564,83.2,0.752,1,115282,29.991142,-94.040269,1,1.0,1.0,0.9938192326216087,1
2011,11.1,8.9,21.0,85.32,92.552,0.956,1,998852,41.7847220009374,-72.6316669999999,1,1.0,1.0,0.9938192326216087,1
2011,36.76391200000001,17.0,25.0,96.316,100.0,100.0,1,5935053,1.28967,103.85007,1,0.9959751189169411,0.9977491331114112,0.9938192326216087,1
2011,25.95650400000002,13.0,47.17461599999993,86.088,86.1,4.572,1,284085,35.011636,135.768029,1,0.9959751189169411,0.9999031098793616,0.9938192326216087,1
2011,20.25,5.3,10.711048000000007,85.292,88.404,0.752,1,86697,46.9592030389986,-92.2332331353189,1,1.0,1.0,0.9938192326216087,1
2011,35.0,14.649256,21.0,79.924,75.256,31.264,1,375733,-22.326377,-49.092297,1,1.0,1.0,0.9938192326216087,1
2011,32.9,10.4,12.283,85.92,79.808,0.776,1,734194,30.3784189100874,-91.0862605643898,1,1.0,1.0,0.9938192326216087,1
2011,26.349900000000023,8.5,15.7,88.792,82.504,0.768,1,397301,34.3182431999999,-118.9477312,1,1.0,1.0,0.9938192326216087,1
2011,21.9,15.346283999999999,41.6,91.904,80.36,95.104,1,178840,47.4387273999999,8.5701198,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,13.9,9.867,14.5,83.656,92.624,0.74,1,508957,35.9840173333333,-80.2763876666666,1,1.0,1.0,0.9938192326216087,1
2011,36.0,16.999592,27.75552000000004,78.36,76.02,25.756,1,178280,-22.536,-44.2019999999999,1,1.0,1.0,0.9938192326216087,1
2011,8.5,8.8,7.726536000000002,84.252,91.036,0.776,1,12556,43.4350999999999,-89.6797899999999,1,1.0,1.0,0.9938192326216087,1
2011,16.492635999999994,9.6,17.5,86.548,91.424,0.748,1,51814,38.4775300009192,-78.8195199999999,1,1.0,1.0,0.9938192326216087,1
2011,19.3,7.7,8.051624000000013,85.684,88.568,0.78,1,29116,44.7989460009431,-106.9601265,1,1.0,1.0,0.9938192326216087,1
2011,13.2,10.55,33.9,82.268,90.248,1.284,1,2325087,39.3297536001852,-76.5274937999999,1,1.0,1.0,0.9938192326216087,1
2011,189.088,107.12057999999998,29.452479999999984,90.336,87.828,72.292,1,1255287,28.6194444399999,79.71777778,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,89.912,49.89461599999997,44.73796400000001,74.616,75.248,32.264,1,12326532,13.35,77.9260185166666,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,21.26839999999998,11.6,17.400492000000007,89.788,83.532,0.772,1,680617,39.323533000925,-81.5523669999999,1,1.0,1.0,0.9938192326216087,1
2011,19.753584000000004,8.0,11.6,88.904,85.868,0.748,1,228261,43.5479199999999,-96.7007689999999,1,1.0,1.0,0.9938192326216087,1
2011,52.2,31.43,21.66,75.0,75.0,75.0,1,198862,-12.040208,-76.991557,1,1.0,0.999995023405352,1.0,1
2011,87.161,49.02120399999999,66.164612,89.224,90.012,66.556,1,114759,15.81916667,74.3883333299999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,17.104608000000006,5.9,9.858928000000013,80.332,87.484,0.78,1,45055,46.7546309999999,-112.0001265,1,1.0,1.0,0.9938192326216087,1
2011,54.356,30.60428799999997,29.76705200000001,83.284,83.688,82.484,1,2584752,8.74768370366666,77.3781466666666,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,19.365444000000007,11.6,23.8,92.532,88.496,0.964,1,15609,39.9652779999999,-76.699444,1,1.0,1.0,0.9938192326216087,1
2011,36.878,18.449944000000002,19.406132000000017,91.16,91.312,79.192,1,679456,14.05777778,79.7088888899999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,19.9,8.55,34.2,85.632,92.484,1.284,1,1169022,40.7603044999999,-111.901610999999,1,1.0,1.0,0.9938192326216087,1
2011,23.088503999999993,11.851,29.576459999999962,97.792,65.792,98.42,1,163431,40.3419,-3.83369999999999,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,46.0,26.01160799999998,36.32417999999996,73.036,72.272,4.436,1,4678198,21.027764,105.83416,1,0.9959751189169411,0.9988673344295451,0.9938192326216087,1
2011,26.9,9.95,15.238043999999993,89.408,83.092,0.792,1,988577,35.5435255008928,-97.5010865,1,1.0,1.0,0.9938192326216087,1
2011,19.4,9.0,12.211772000000005,90.048,82.684,0.74,1,357602,30.226109709203,-92.0429082948787,1,1.0,1.0,0.9938192326216087,1
2011,155.072,148.94,32.988872,75.312,82.352,63.164,1,2436447,25.738547594248,85.1737060780338,1,0.9542760372565622,0.954,0.9938192326216087,0
2011,16.4,7.224863999999995,5.786939999999993,85.704,87.284,0.8,1,11732,33.85815,-109.97029,1,1.0,1.0,0.9938192326216087,1
2011,64.247,40.680788000000035,25.782124000000014,88.964,87.52,81.488,1,943788,15.7747222199999,75.02166667,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,22.333,13.6,37.467,93.464,79.784,97.548,1,559027,47.5579985666666,7.58668894333333,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,45.999,25.75544799999997,0.023,79.452,77.104,10.136,1,1521506,35.1600003472222,126.868401736111,1,0.9959751189169411,0.99999999750532,0.9938192326216087,1
2011,18.6,13.7,28.1,94.972,90.076,96.32,1,77565,47.402945,8.6133997,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,124.822,73.08134000000003,30.091568000000006,90.068,93.06,59.984,1,232095,29.37305556,79.8583333299999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,130.55,80.06935999999996,45.040939999999985,34.584,17.0,38.188,1,103452,-20.1987686178612,57.4655532818457,1,0.9999999173897494,0.9976943369701556,0.9938192326216087,1
2011,20.3,15.295756000000008,24.4,97.948,95.356,99.152,1,29216,47.4692846,8.31484554999999,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,22.6,16.275547999999976,19.9,97.224,93.768,98.124,1,12219,47.5453939,7.97965499,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,107.558,54.28351999999997,18.73563600000001,68.104,67.696,48.66,1,479399,18.6838888899999,76.9563888849999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,22.657415999999973,10.800323999999993,15.782216000000034,83.72,83.356,0.8,1,54495,35.1538879999999,-114.566111,1,1.0,1.0,0.9938192326216087,1
2011,23.932295999999994,10.2,11.744300000000006,83.944,82.428,0.776,1,71072,31.2247830008368,-85.3907889999999,1,1.0,1.0,0.9938192326216087,1
2011,74.203,41.35401600000005,25.16272000000001,90.688,91.76,81.036,1,854488,16.5186111099999,80.7347222199999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,17.0,9.3,5.7,89.308,86.316,0.748,1,168563,42.7515179999999,-96.7072079999999,1,1.0,1.0,0.9938192326216087,1
2011,14.371707999999982,8.7,12.165636000000013,90.488,83.348,0.748,1,138428,38.6539,-75.6106,1,1.0,1.0,0.9938192326216087,1
2011,23.55,12.3,21.033,84.152,80.664,0.968,1,690619,35.3847844072486,-118.744950806561,1,1.0,1.0,0.9938192326216087,1
2011,36.0,17.405796000000006,30.803360000000005,74.268,69.728,25.324,1,386089,-23.685527,-46.6113229999999,1,1.0,1.0,0.9938192326216087,1
2011,21.3,16.219448000000018,23.7,98.004,94.584,99.204,1,11923,47.0677062999999,8.30067501,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,19.580732,10.65,18.691351999999984,75.944,80.1,0.828,1,509059,41.6323185,-83.5942099999999,1,1.0,1.0,0.9938192326216087,1
2011,77.519,28.982,24.909,65.392,65.64,11.976,1,162505,-33.5469999999999,-70.6662,1,1.0,0.9999999997736876,0.9938192326216087,1
2011,72.339,43.860783999999995,24.379420000000003,81.928,81.848,71.048,1,459698,26.0665277749999,91.83152778,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,20.003284000000026,9.3,10.070875999999995,88.58,83.276,0.776,1,20668,30.5032871520731,-90.377212306186,1,1.0,1.0,0.9938192326216087,1
2011,38.569,22.38382000000001,53.89181599999994,84.5,85.012,69.732,1,7741,14.13944444,79.5894444399999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,182.5,58.621804000000054,52.991327999999974,86.488,87.588,35.088,1,7105612,26.2350537499999,50.65974079,1,0.957295373665664,0.8945881573169858,0.9938192326216087,1
2011,74.2,30.76016799999998,82.688684,61.304,52.04,50.916,1,467460,36.6766014099121,48.4882011413574,1,0.957295373665664,0.9923664822352175,0.9938192326216087,1
2011,20.152016,10.347967999999993,10.7,82.816,85.764,0.748,1,98762,37.0582199999999,-88.5725099999999,1,1.0,1.0,0.9938192326216087,1
2011,16.3,9.0,32.6,83.22,93.3,0.976,1,547743,42.2639545825908,-71.7943222531485,1,1.0,1.0,0.9938192326216087,1
2011,139.784,77.76572000000009,22.59995600000002,55.476,64.564,46.16,1,200827,22.11861111,88.1272222199999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,20.826615999999994,8.946536,9.0,86.092,88.62,0.74,1,418963,30.3782867218263,-88.5339296135032,1,1.0,1.0,0.9938192326216087,1
2011,15.9,12.0,20.424167999999984,86.936,86.652,0.928,1,497341,40.0466669999999,-76.2833329999999,1,1.0,1.0,0.9938192326216087,1
2011,24.0,17.204308,20.7,98.7,94.252,98.856,1,12791,46.3834440999999,6.22620847,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,33.136,15.589972000000003,26.067028000000025,88.82,86.6,82.888,1,3068164,10.90111111,76.3408333299999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,95.754,53.054208,28.611755999999975,91.288,92.292,67.108,1,599186,30.5772222199999,76.6525,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,20.028452000000012,4.4,8.967,78.324,85.368,0.792,1,20,37.1810833336366,-107.661005333333,1,1.0,1.0,0.9938192326216087,1
2011,36.3,18.0,17.6,80.58,82.032,0.772,1,57991,36.2089569999999,-119.6045485,1,1.0,1.0,0.9938192326216087,1
2011,72.589,26.5,21.17,66.912,66.616,11.948,1,366916,-33.5167,-70.5882,1,1.0,0.9999999997736876,0.9938192326216087,1
2011,20.1,9.175,14.5,86.688,87.3,0.82,1,2122795,38.6255292728109,-121.414602272727,1,1.0,1.0,0.9938192326216087,1
2011,40.895,21.679364000000007,21.10266400000003,89.78,90.108,80.072,1,724747,16.42694444,74.83805556,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,20.114236,11.2,17.643268000000003,92.036,55.612,0.748,1,48551,40.4316389999999,-86.8525,1,1.0,1.0,0.9938192326216087,1
2011,20.7,15.7,40.2,92.468,89.488,95.524,1,351338,47.3119075999999,7.82050608,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,21.0,13.063116000000003,31.930628,68.68,68.744,46.876,1,323906,32.2999992370604,-9.23999977111816,1,0.957295373665664,0.9979953595819411,0.9938192326216087,1
2011,17.1,12.2,15.0,98.224,94.444,99.44,1,9472,46.8130596999999,6.94447643999999,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,108.15,35.0,39.67929599999999,63.012,61.064,57.58,1,1651362,29.62055,52.5309999999999,1,0.957295373665664,0.9923664822352175,0.9938192326216087,1
2011,162.959,102.92796399999996,28.480179999999994,72.54,80.252,55.836,1,1331186,24.3325,86.71777778,1,0.9542760372565622,0.954,0.9938192326216087,0
2011,38.0,19.721128,24.605296000000013,74.976,75.584,5.716,1,152398,27.4727999999999,89.6393,1,0.9542760372565622,0.9984250018607117,0.9938192326216087,1
2011,85.433,37.0,69.92955599999996,65.108,50.728,34.476,1,9134708,35.6979041053408,51.3976856209891,1,0.957295373665664,0.9923664822352175,0.9938192326216087,1
2011,225.672,125.20634800000009,32.34749200000003,77.612,84.296,58.384,1,1479702,24.30416667,86.6324999999999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,56.823,31.571060000000017,0.03,72.084,67.4,18.336,1,3255523,41.3176958937198,123.111485547504,1,0.9959751189169411,0.99999999750532,0.9938192326216087,1
2011,16.206315999999994,8.6,11.399047999999997,87.848,86.14,0.748,1,254884,34.364167,-77.838611,1,1.0,1.0,0.9938192326216087,1
2011,41.3,5.7,11.65,83.052,83.464,0.796,1,102102,31.9774630534999,-106.65895257925,1,1.0,1.0,0.9938192326216087,1
2011,14.089500000000013,7.7,16.961703999999987,81.18,96.976,0.812,1,1945369,43.5713906134716,-83.8907206820598,1,1.0,1.0,0.9938192326216087,1
2011,43.5,19.920180000000006,30.841243999999982,62.78,57.34,24.476,1,887960,-22.745187,-43.2991245,1,1.0,1.0,0.9938192326216087,1
2011,17.0,12.602291999999988,18.0,98.092,93.652,98.956,1,25722,47.4808336999999,7.61301629,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,13.907480000000007,9.2,13.86348800000001,84.516,93.208,0.74,1,417924,36.0329550008979,-78.904037,1,1.0,1.0,0.9938192326216087,1
2011,105.0,71.32624000000004,69.68553999999996,69.748,73.02,8.868,1,20000,26.8348711999999,89.4619134,1,0.9542760372565622,0.9984250018607117,0.9938192326216087,1
2011,80.35013200000006,17.0,27.24160800000004,93.276,98.32,5.376,1,1324025,35.8616335999999,139.6455522,1,0.9959751189169411,0.9999031098793616,0.9938192326216087,1
2011,18.932432000000013,14.449544000000008,15.0,97.888,95.684,97.984,1,8266,47.2108257,7.78632248999999,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,92.499,48.52016000000001,23.322812000000006,81.404,81.536,73.068,1,752189,21.586944445,78.289444445,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,97.933,55.23930399999994,25.554580000000023,70.796,69.892,55.052,1,152783,23.18037037,88.6697222233333,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,21.96464799999996,7.4,11.323908000000001,82.336,84.708,0.776,1,44186,19.420849,-155.476858699999,1,1.0,1.0,0.9938192326216087,1
2011,19.0,13.918224,20.0,92.2,90.308,94.816,1,12770,47.3531158999999,7.89829343999999,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,56.122,31.83252399999997,30.152292000000013,84.448,84.316,83.404,1,1841488,19.3449074066666,73.6258333333333,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,22.9,16.56312399999999,25.2,97.976,95.9,97.776,1,30162,46.1956121999999,6.21125257,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,9.005099999999993,6.506367999999995,6.0,89.524,89.52,95.88,1,5494,47.2600334999999,7.00052475,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,17.835276,10.4,14.151563999999983,86.932,88.088,0.792,1,1033539,35.7288889999999,-81.3655559999999,1,1.0,1.0,0.9938192326216087,1
2011,60.4,22.910095999999957,24.67759199999999,82.512,79.564,0.992,1,168900,20.5703907012938,-101.195648193359,1,1.0,0.999999999983191,0.9938192326216087,1
2011,26.0,11.769564000000003,21.1,83.24,80.828,17.58,1,3839076,-12.953809,-38.4283769999999,1,1.0,1.0,0.9938192326216087,1
2011,16.10244000000003,11.858308000000006,12.4,98.604,95.136,99.628,1,6058,47.0476018999999,7.05930751,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,23.7,9.9,15.852892000000008,89.068,83.452,0.752,1,233870,39.024265,-95.711275,1,1.0,1.0,0.9938192326216087,1
2011,15.679636000000002,6.992728000000006,10.465063999999996,80.504,88.516,0.74,1,518673,28.053611,-80.6286109999999,1,1.0,1.0,0.9938192326216087,1
2011,36.21,15.733575999999994,5.09,75.0,74.46,75.0,1,71859,-12.0635999999999,-77.125855,1,1.0,0.999995023405352,1.0,1
2011,75.15,26.094,29.139,88.0,64.0,1.0,1,1655015,19.5294815,-99.056362,1,1.0,0.999999999983191,0.9938192326216087,1
2011,158.553368,99.093,55.74959600000001,86.112,92.0,32.128,1,20462610,39.95,116.47,1,0.9959751189169411,0.9963302752293578,0.9938192326216087,1
2011,21.3,4.6,8.653748000000004,80.192,85.612,0.788,1,32381,41.2850653342687,-105.595945,1,1.0,1.0,0.9938192326216087,1
2011,136.636,76.78204000000001,31.303172,91.7,86.32,59.756,1,310796,30.5825,78.2783333299999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,31.0,13.82399999999998,12.380308000000005,74.32,73.196,1.236,1,42439,6.437077,-75.33271,1,1.0,0.9999865106616965,0.9938192326216087,1
2011,107.137,65.14716000000001,83.98120400000003,67.008,55.804,53.16,1,8758,31.4033333299999,77.6038888899999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,167.4,67.37227200000004,50.64746399999992,85.692,88.9,62.904,1,577808,34.7985000610351,48.513198852539,1,0.957295373665664,0.9923664822352175,0.9938192326216087,1
2011,78.871,47.6547480000001,56.84116399999998,80.18,75.0,63.332,1,2963,15.89138889,74.63638889,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,22.54,10.16,24.682923999999993,74.6,76.32,0.992,1,834661,41.2167854660071,-96.0075127767438,1,1.0,1.0,0.9938192326216087,1
2011,15.2,11.36874,13.7,89.968,88.756,95.956,1,12070,46.3065906,7.88058329999999,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,33.0,14.530131999999984,12.048103999999993,68.52,69.488,0.292,1,52564,6.15750599999999,-75.6420099999999,1,1.0,0.9999865106616965,0.9938192326216087,1
2011,14.075,5.8,6.596515999999995,85.216,86.976,0.78,1,2501,61.4164054125556,-149.383045889222,1,1.0,1.0,0.9938192326216087,1
2011,23.769308000000002,11.7,12.919960000000026,85.348,82.188,0.776,1,17756,33.2205625298932,-92.672262743334,1,1.0,1.0,0.9938192326216087,1
2011,22.874,11.905403999999999,17.54352400000001,63.092,65.8,62.46,1,293533,11.31861111,77.09666667,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,46.414,27.52820799999999,0.015,81.596,74.4,16.776,1,3129108,38.2191459459459,126.224300525525,1,0.9959751189169411,0.99999999750532,0.9938192326216087,1
2011,15.8,7.1,7.573096000000008,83.568,90.256,0.752,1,25977,45.4624999999999,-98.4861109999999,1,1.0,1.0,0.9938192326216087,1
2011,14.95,7.022599999999997,10.1,86.352,86.816,0.812,1,1963879,28.6712499999999,-81.3365279999999,1,1.0,1.0,0.9938192326216087,1
2011,18.75,8.4,23.6,88.168,89.42,0.996,1,710695,41.0546440567178,-111.929995649697,1,1.0,1.0,0.9938192326216087,1
2011,40.5,8.228096,9.25478800000001,86.904,83.848,0.8,1,16351,33.2125978499999,-110.8077335,1,1.0,1.0,0.9938192326216087,1
2011,25.543983999999977,12.1,11.5,86.484,81.668,0.756,1,114752,37.780776,-87.0753069999999,1,1.0,1.0,0.9938192326216087,1
2011,29.597868,15.632,46.341167999999996,84.8,85.412,89.34,1,5585556,41.4233808349999,2.15928189,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,19.3,14.496547999999995,24.4,98.192,93.28,98.552,1,34374,47.5002241999999,8.73182296,1,0.9999417453104975,1.0,0.9938192326216087,1
2011,46.065,25.88593599999998,21.146912000000007,90.08,90.636,78.932,1,173008,13.0188888899999,76.17666667,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,54.186,26.622,33.666,85.0,85.0,1.0,1,664225,19.529077,-99.204597,1,1.0,0.999999999983191,0.9938192326216087,1
2011,22.237784000000016,9.0,16.494707999999992,85.924,93.572,0.764,1,566383,43.7775,-91.2269,1,1.0,1.0,0.9938192326216087,1
2011,15.829,6.4,10.1,70.984,89.38,0.832,1,2698684,36.083594000224,-115.159169625,1,1.0,1.0,0.9938192326216087,1
2011,42.297,10.504624,21.97264000000001,90.0,88.212,0.996,1,2140398,32.5146876666666,-117.038728666667,1,1.0,0.999999999983191,0.9938192326216087,1
2011,117.817,49.571564000000016,24.410540000000015,80.032,80.9,48.352,1,174226,19.2855555599999,73.4022222199999,1,0.9542760372565622,0.954,0.9938192326216087,1
2011,67.12377200000007,35.0,25.44098400000001,59.24,61.256,21.332,1,793641,10.144444,-64.6488889999999,1,1.0,0.997463298229798,0.9938192326216087,1
2011,9.65257200000001,6.0,6.229807999999998,84.24,88.088,0.752,1,16476,43.5661220009421,-71.496335,1,1.0,1.0,0.9938192326216087,1
2011,17.9,7.628776000000006,10.338479999999995,86.456,85.516,0.788,1,315374,27.509641,-99.5091029999999,1,1.0,1.0,0.9938192326216087,1
