SensorID,SensorID,SensorLocation,Pollutant_PM2.5_µg/m³,Pollutant_PM10_µg/m³,Pollutant_O3_ppb,Pollutant_NO2_ppb,Pollutant_CO_ppm,Pollutant_SO2_ppb,UrbanVegetationArea_m2,Humidity_%,AirTemperature_C,EnergySavingTechnology,AnnualEnergySavings_%,PopulationDensity_people/km²,RetrofitData,RenewableEnergyPercentage_%,AnnualEnergyConsumption_kWh,GreenSpaceIndex_%,HistoricPollutantLevels,Country,AQI_Index,Cluster_KProto,Cluster_KMeans,Cluster_KMedoids,Cluster_Agglomerative
S003024,S003024,0.0,1.540824536521428,-0.16290118157526715,0.8877314742778397,1.7445493268502652,-1.5197322880266346,1.1440167497471418,-1.0884972881905908,0.46582066957352924,-0.7098895198927867,4.0,-1.1997773650735193,-0.5374601575572144,0.0,-1.7499601035829424,-1.0136574302389287,-1.176913798158373,-0.7354457165775591,26.0,155.06,0,1,1,1
S003025,S003025,2.0,0.08645673194766858,1.300260364295235,0.4186463057939431,1.904311782025087,-0.12672161228028925,-0.754891135126075,1.1749710648831133,-0.6325727730461355,1.2386218415864567,3.0,1.3094339052026465,-0.9131241339974603,1.0,1.174166918226819,0.0941873393615051,0.631832560632776,-0.5260742344892261,31.0,139.13,1,2,1,1
S003026,S003026,2.0,0.3400104464760402,-0.04128611768508317,0.022567573480023268,-0.7554643830260774,-0.7231132465577287,1.4564907829828946,0.7657546405720587,1.091580120287448,0.8701928737118212,2.0,0.2516715679914009,-0.7397997779904029,0.0,0.27322739148758096,-0.9737462676558989,1.6599156806835753,1.583426531472192,7.0,108.8,1,2,3,0
S003027,S003027,3.0,1.962346670433118,1.4654594104949403,0.2568279163450258,-0.7488686853353737,-0.9118990876239685,1.5523916470903572,-0.4362778712242591,1.2659177638655839,-1.4236242986624779,5.0,-1.3295641549153903,1.611413115771328,1.0,-1.2866401726370111,1.1592698741487197,-0.5467171030139454,-1.336142468759562,30.0,183.84,0,1,1,3
S003028,S003028,1.0,-0.3281516238698207,-0.811619877300367,-0.5408802953627478,-0.22072429987976963,-0.39416822045746225,-1.2339708023905853,2.31388870264584,1.1731144554969948,0.8455281729336029,0.0,-0.09118186850754097,-1.762101313174865e-16,1.0,1.5196936463898865,1.6897555831215065,-0.4648733763718119,0.42288262182780173,25.0,70.12,2,0,2,2
S003029,S003029,3.0,-0.4007099055531693,1.3164336974896116,0.5627775689542578,-0.2546799287319107,0.19364223922605717,0.8329582274207242,1.8408903706182134e-16,0.9232084036758634,0.006157574574862492,2.0,1.850212196210441,-1.762101313174865e-16,0.0,1.027817787496594,0.5006567944165273,-0.05250690752106282,-0.653885000340768,16.0,121.06,1,2,3,0
S003030,S003030,2.0,0.2621394721518848,-1.3114178816642572,-0.3652320784434868,-0.27935272379713544,0.7435525111197635,-0.4208305605229598,-0.028093727900861783,1.2148759442628598,1.1345676351783482,4.0,0.8000207550733045,-0.9481454961613721,1.0,-2.5362758957357693e-16,1.1672981363951762,-0.48376039021230427,-0.934847128090257,0.0,80.73,3,3,0,0
S003031,S003031,0.0,-0.46242447212035037,1.6889454691808745,-1.3173263233406054,-0.36656250437421717,-0.981263582258155,0.6121385255644276,1.8408903706182134e-16,-0.4761329103676558,-0.28673574716647954,4.0,-0.932632889315669,0.13845445714734686,0.0,-0.9161270075200026,-0.07262809630982651,-0.08650353243394897,-0.17933733558103448,19.0,109.05,1,2,3,0
S003032,S003032,0.0,-1.0350308515432056,1.48751395576,-1.5094386205817039,0.8546187088045825,1.8583901104465361,0.11069378593242081,-0.9019458969975952,0.8224505260185377,0.2751569674373055,4.0,-1.387968210344232,-0.6312947787301834,0.0,-1.7521017981789946,-0.088794691895859,0.4819955841648701,-0.08725265595885091,14.0,96.21,3,3,0,0
S003033,S003033,0.0,-1.3265739572839221,1.417674562420646,-0.0771577130408211,0.17086471486830324,0.8758456194426968,0.9193043928901735,-1.0037368987020823,0.5155367276281309,0.867109786114544,4.0,-0.9055939747652794,-0.7223859694526047,0.0,0.07262199765737037,0.8798925057954354,-0.9118660372634638,0.1135334875782409,16.0,95.26,3,3,0,0
S003034,S003034,2.0,0.25675400289955996,-0.9483580579437343,1.224915839269072,-1.139969129884135,1.391431192960723,0.3463763523367372,1.1240371065038788,0.5387375547202778,-1.7049560419140302,2.0,-1.1640859978670048,-0.7958928559595099,0.0,-2.5362758957357693e-16,-1.1361650174258155,-0.5756771909027003,-1.4426283614354403,7.0,98.64,3,3,0,0
S003035,S003035,1.0,0.058364959901758405,-0.3046804011363623,-0.94194529200271,-0.6288025588546016,-1.4371384825601548,-0.4915353304442547,1.8408903706182134e-16,0.12443707093193168,1.4683118675836144,4.0,0.3814583578332715,-1.0064240187266782,1.0,1.6917431122727364,-1.0453602142413057,-1.2014669161510128,0.521198595559757,12.0,85.12,3,3,0,0
S003036,S003036,0.0,1.5127327644755175,1.086016210291802,1.788269627652861,0.9020100181377865,1.5551886081280295,0.9578770651695587,1.8408903706182134e-16,1.6271877857290225,0.6744168112847138,5.0,-1.106763499020179,0.34181705164684123,1.0,-1.1231574851383697,-0.41115597670445053,1.3092467903784342,-1.625136042250535,16.0,185.84,0,1,1,3
S003037,S003037,3.0,-0.44379365957176736,1.7409311830199425,-0.39609046898955946,-0.9787409641113791,0.6112594027968301,0.9040876506148194,-1.1380305829552,-0.7426109815403201,-1.5284492769699056,4.0,0.013729119947971415,1.7458334580446304,1.0,-0.8861432831752737,0.2823950534943432,1.458454199718324,0.505966543291426,12.0,118.03,1,2,3,0
S003038,S003038,2.0,1.1142080398034846,-0.1490383245515154,1.137797334251806,1.8412862263139191,1.6860515206853093,-0.5011608046277344,0.6000431808475343,1.820748971754938,-0.23817711750936224,5.0,0.5858725518342178,-0.7638396685485916,1.0,-2.5362758957357693e-16,1.2673265892919856,-1.4388137234132,1.1501438810393925,28.0,148.15,0,1,1,1
S003039,S003039,3.0,0.6688151773139227,1.163417162007748,1.3031907811420365,0.33380287633864925,0.8358001380044033,0.95150726607755,1.8408903706182134e-16,-0.4615495333383056,-1.4875983663059815,4.0,1.937818279353704,-1.762101313174865e-16,1.0,0.4217182168138578,-1.6994880893608328,-0.010325909943963395,-0.8442856536949068,5.0,156.91,0,1,1,1
S003040,S003040,3.0,-0.911892824854915,-0.3386023921869057,-0.48979460613556053,1.8549661918946379,1.1196939974865898,-1.1728207311073031,1.8408903706182134e-16,-0.7459253854106271,-1.1207109422299848,4.0,-1.1965326953274726,1.8945366882285526,1.0,0.29036094825599745,-0.22000559271847736,1.2670657928013351,0.7113223025090173,28.0,74.2,3,3,0,2
S003041,S003041,3.0,0.4106037596484053,-0.06134525171187512,1.5167534230310147,-1.3119458400417419,-0.8403892993413019,1.6245827034664537,-0.629233452701466,0.5135480853059468,1.1738770020436338,0.0,-0.43079063526043593,1.4570602788121256,1.0,0.35175619334282343,-0.5072518896379673,1.05741993917187,0.19938687309065242,24.0,120.06,1,2,3,0
S003042,S003042,3.0,-0.7955957996493072,1.5538876348434163,-1.2514700020532554,1.4191615741088845,1.4371974574616297,0.6818524378491879,-1.1170084842536132,1.0789853855802822,0.48480692405216075,4.0,-0.41889351285826415,2.6442991807954543,0.0,-0.356430819751728,1.3298492793680068,-1.3047159251457043,-1.174544241512813,22.0,108.64,1,2,3,0
S003043,S003043,3.0,0.9383797463762326,-1.041302212989341,-0.3904456414506438,-0.31965976524032447,0.7957546565661099,-0.06447568909781454,-0.5567916163323352,-0.31173847840043956,0.3345064036848932,0.0,-0.03277781307869888,-1.762101313174865e-16,1.0,1.6589037951332712,-0.944701354174808,-0.5630858483423722,1.5784414961843751,18.0,104.66,3,3,3,0
S003044,S003044,3.0,1.7849172915524723,0.4763655661790931,-0.9276450622374568,-0.6731403044421094,0.2794539851652573,0.7727990137739768,-0.5016678115914325,1.620558977988409,-0.9711811937620366,4.0,-0.8839628431249674,0.44923707841249394,0.0,-2.5362758957357693e-16,0.6852975893499329,1.064974744708067,-0.36447600724247714,19.0,151.56,0,1,1,1
S003045,S003045,1.0,-0.06288087488706699,-0.2787820636965355,-0.6711440988691263,-0.41737380510260086,-0.7856843113050619,-0.6507803077444685,1.8408903706182134e-16,-1.4764199984262398,-1.0883385224585733,2.0,0.6745601915594962,-1.762101313174865e-16,0.0,0.24324366714285187,-1.3522291851252164,0.06522214541800611,1.1421124352979088,24.0,85.99,3,3,0,0
S003046,S003046,1.0,0.06098491791640278,-1.091460550220733,-1.0755019115734559,-1.1751461842345547,-0.8639875294745819,-1.3951974949638684,1.8408903706182134e-16,-0.7313420083812774,-1.4814321911114268,2.0,0.2267957666050423,-1.1394958951853047,1.0,1.1977255587833917,0.8301796278292444,1.4697864080226193,0.9173704277388052,3.0,66.43,2,0,2,2
S003047,S003047,3.0,0.5025933966070337,1.431222354512039,-0.396843112661415,0.07754780679982905,0.44035100880125716,-0.19399493730198836,-0.8579950158878075,-1.0071004103908008,-0.4678671435065199,2.0,0.35117477353683485,2.639943791210122,0.0,1.571094316695136,-1.5177360833258884,0.06522214541800611,1.198332555488294,15.0,140.67,1,2,1,1
S003048,S003048,3.0,-0.1647681310121302,0.41755344547226847,-0.3200734581321612,0.23022599408463598,1.1268449763148565,0.43626129507952455,-0.912766630644686,-0.790338397272738,1.1091321625008108,4.0,1.9388998359357192,0.41656390671896576,0.0,0.6715825863532664,1.060548419266722,0.79426087966101,0.4239904074473169,11.0,106.11,1,2,3,0
S003049,S003049,3.0,1.4256919371001064,0.25287950749315935,-0.1881726546394971,-0.9635952879327262,0.8972985559274966,0.48934295417959583,1.8408903706182134e-16,-0.7558685970215474,0.3591711044631115,2.0,0.12945567422363946,0.3190016300468065,0.0,0.15472029050603303,-0.04309132668535227,1.4225688734213886,1.2571836665250278,17.0,142.6,1,2,1,1
S003050,S003050,2.0,-0.10887569336638118,-0.5377234294371548,1.2141906669451321,0.051653586236326085,-1.3609805580391148,-0.9534165401603416,0.3781108648226748,-0.9838995832986532,0.4300821192004889,2.0,0.6085852400565454,-0.49843989677047035,1.0,1.4604400958991126,-1.7001862325878259,-0.12805496288303211,-0.02729375930260194,26.0,95.52,3,3,0,0
S003051,S003051,1.0,-0.7281318807722117,0.2952032300732493,-1.6313292632386904,0.013178683040554669,-0.8525459633493553,-0.6680495408383583,0.8420341333188334,-1.7607958504985612,-0.8933332319307851,2.0,1.7279963024426799,-1.0370667418946597,0.0,1.2155730137504923,1.5914251500248586,0.2969028485280454,1.3380520167496224,8.0,72.63,3,3,0,2
S003052,S003052,3.0,1.3479665159989869,1.0989338725184798,-1.352324254081883,0.594943647870583,-1.1264284524719683,-1.192637883837996,-0.9368127054159983,-0.4681783410789197,-1.0736938563715062,2.0,-1.6421340071178954,-0.21300688286052502,0.0,-1.5914747034750893,-0.13507381359345544,0.9573187658172607,-1.6157198644846573,22.0,148.47,0,1,1,1
S003053,S003053,1.0,-0.25028064954566537,0.34706291793937444,0.7176340044385122,0.09806775517090718,-1.536179539331648,-0.9123667237896198,2.4577360462357083,0.3418619648240556,-1.5423231711576535,4.0,1.0920410322175134,-1.090114147075447,0.0,-2.5362758957357693e-16,-0.9520714990463152,1.3293929384749594,-0.2552206505178111,0.0,104.52,3,3,3,0
S003054,S003054,0.0,1.6895799304640202,0.5466250460949247,-0.577665754824682,1.1098966379447797,-0.12958200381159587,1.9543967453415636,1.8408903706182134e-16,-0.645167507753301,-0.3422313239174707,4.0,-1.4604325013392763,0.208148440316203,1.0,-1.4486950637382845,-1.4980225814664454,0.8546993239505856,1.0431040955537563,16.0,161.47,0,1,1,3
S003055,S003055,0.0,0.4298167850891314,-0.631717800923955,-1.5393562065379571,0.18747610164489004,1.5294450843462697,-0.02873403863709994,-1.1233843374126733,-0.6922320427116573,-0.43164086423851183,4.0,0.5263869398233604,-1.762101313174865e-16,0.0,0.3403338221638793,1.15904588332286,-0.13623933554724538,0.6314232647014985,17.0,92.48,3,3,0,0
S003056,S003056,2.0,1.3095404651175342,-1.0220832521155037,-0.07508794294321869,1.2188477923912182,-0.5228858393662622,-0.8146964710454887,0.8241210220624263,-0.7850353510802468,-0.8840839691389533,2.0,1.6836524825800405,-1.762101313174865e-16,0.0,0.7022802088966794,-0.5438516826923052,-0.05502517603312841,0.13762782480269206,23.0,121.14,1,2,3,0
S003057,S003057,3.0,1.3338478533645137,-0.42535027022947214,-0.9022433383123359,0.046767884243212196,1.3270723835063227,0.03602558546498722,-0.33953492595745344,-0.8049217743020873,0.048550029037425065,2.0,-0.8493530325004688,1.1551666821988942,1.0,0.18113452385734197,1.5240654896749422,-0.21115782378119838,0.7017676515407001,21.0,125.57,1,2,3,1
S003058,S003058,3.0,0.668524070867851,1.877354298730952,-0.08299070149770073,0.2348674109780944,-0.4585270299118622,0.29081754914532926,-1.1359498283369416,-0.12149169624483096,-0.06475344016251502,0.0,-0.9153279840034196,1.440878689036014,0.0,-1.6678618107342797,-0.3213225701599242,0.39952229039472054,0.10965623790993843,13.0,156.3,0,1,1,1
S003059,S003059,3.0,1.8760336091728858,-1.1354016061202605,-1.614432412805536,1.1853807337383884,-0.6358713048528754,1.8921142653308132,-0.2739344812320125,0.7130751982984148,-0.5241334921568304,2.0,-1.7784101364518594,0.8572797340120281,1.0,-1.073898509429172,0.6820832055396546,-1.212169557327292,1.4993732975914924,28.0,125.81,1,2,3,1
S003060,S003060,3.0,-0.18660111446750088,1.425656207373715,1.4934214692034966,0.8113802461655253,0.34095240308835056,0.6822063155765217,-0.6487739245737093,0.8005754604745131,-1.674125165941257,0.0,-0.7952752033996893,0.3173509218943582,0.0,-0.0208986663702369,-1.5884556060637036,1.2198482582001042,0.5979127497111698,27.0,140.8,1,2,1,1
S003061,S003061,3.0,1.6905988030252708,1.1359014912484837,-0.966782533173939,-0.3668067894738728,0.9638026590303765,-0.11649571501588436,1.8408903706182134e-16,-0.28323460511580134,1.4713949551808916,2.0,0.6269717019508101,-0.38439378798442725,0.0,-0.03017934295312914,1.6617790519988127,0.3359360104650627,-1.1864529369225991,14.0,162.17,0,1,1,3
S003062,S003062,0.0,-1.2530695796508409,0.8695666017618636,-0.6502958691587309,0.23657740667568408,-0.2683109930799689,1.944488168976217,-1.1435603705204547,0.8005754604745131,-0.5002395632779315,4.0,-0.264230921630035,-0.5889731016385429,1.0,-0.7255161884713683,-1.2061425224449744,-1.6031307438254832,-0.9191996562146079,24.0,82.39,3,3,0,0
S003063,S003063,3.0,0.14613355339234838,-0.7612094881230885,-1.5491405742720776,-0.8827369199466923,0.15574205143624406,1.6766027293845236,-0.5907718775495737,-0.8652439247416708,1.6764202803998307,4.0,-0.4199750694402799,1.7770186674598951,1.0,0.336050432971775,-1.5788686447713152,-0.6203764569918656,0.30296482851530415,30.0,78.25,3,3,0,0
S003064,S003064,0.0,-0.6365061268711728,0.8774432250708133,-0.5485008125402842,-1.0911121099529968,1.1711810450501097,-0.10234060592253207,-1.1284081048859391,1.133341609053313,0.04084231004423188,0.0,1.5549472493201857,-0.5852221967287545,1.0,0.6130429340611764,0.439558870727677,1.024052881387,0.08293090983913921,28.0,93.98,3,3,0,0
S003065,S003065,0.0,0.7146644425702012,-0.669315549518675,-1.263700461720906,0.16231473638035418,1.9899681208866424,0.005238223186945716,-0.9284168200497186,0.2470700141332824,-0.9588488433729274,1.0,1.8285810645701297,-1.762101313174865e-16,1.0,1.3547831624938773,-0.5885074481983605,1.3948679197886662,-0.08794502197104793,6.0,102.38,3,3,3,0
S003066,S003066,3.0,-0.40594982158245824,0.5028310204971642,1.7261765247247882,-0.24417566944671598,1.417174716742483,-1.3897477779629275,-0.5621028032178508,-1.3504726513545824,-0.2404894332073203,4.0,0.7232302377501976,1.0194288733250465,1.0,-0.4692267351438039,0.007578323090267862,-1.308493327913803,-1.4845857417745705,21.0,113.31,1,2,3,0
S003067,S003067,0.0,0.7608048142725511,-0.30321009811869154,1.3878631942257724,-1.273837364495454,0.9580818759677633,0.9872489165382647,-1.094128279774243,0.8376967838219491,1.157690792157928,4.0,1.5960463994367775,-0.6138964697994503,1.0,0.9571418658268759,0.6025079630371727,-0.6260425611440132,1.3440063644545155,6.0,125.82,1,2,3,1
S003068,S003068,0.0,0.8915116085587035,0.8861600215327179,-0.29485989512500427,1.8254076948362992,0.11998715729491075,1.7434856198506135,-1.1296144567852406,-1.0064375296167396,-0.5911906473976113,2.0,-0.28910672301639356,-0.5838504815034807,0.0,0.1775650328639218,-1.5085132033415127,-0.6952949452258184,1.6089056007210374,14.0,151.24,0,1,1,1
S003069,S003069,0.0,-1.398040589794502,0.7693759532720231,-1.4044448283578714,1.4081687446243787,0.5318835378030703,-1.4385829043349931,-0.8278686036911563,-0.060506665031186214,1.0790720584273572,4.0,-0.9499377946279185,-0.6503592954204298,0.0,-1.3516049087172572,0.5150176082930502,-0.7066271535301137,0.2407903606200253,19.0,71.62,2,0,0,2
S003070,S003070,0.0,0.6110305477687084,0.28480608730543583,-1.349690001230389,1.9140831860113148,1.5766415446128295,-1.0514406706318067,-0.7846504396745685,-0.3422309940072619,-1.6887698320283242,0.0,0.9990271661641729,0.22319080897301927,0.0,0.5352280304046176,1.6964945510954015,-1.6981953801559613,-1.6643239585408776,1.0,122.12,1,2,3,0
S003071,S003071,0.0,1.704571912436708,-1.5009819492996475,0.8045643485378144,-0.11250600073229848,1.16689045775315,1.9855379853469386,-0.8560073689664751,1.1631712438860742,-1.1993296759605556,0.0,-1.2603445336663923,-1.762101313174865e-16,0.0,-1.0546232580647033,0.3808725046244593,0.5506184011186591,1.518482599528126,24.0,130.76,1,2,3,1
S003072,S003072,0.0,1.0066442079800253,0.5030410637854027,-0.7204798915592496,1.4858514063148884,0.35596945862771034,1.8581420035067677,-0.8914206790842261,1.683532651524237,1.3457591355918423,0.0,-1.3003621272009693,0.12997617208266002,0.0,-1.3630272798962018,-1.3802380448207145,1.340725146779255,1.3646388716179823,7.0,142.81,0,1,1,1
S003073,S003073,1.0,-0.7118299197922016,-0.5580556197386571,-1.3702748056556349,-1.4149120095466154,-0.10419602897124919,-0.9231246067005675,0.89733200897138,-1.8098490277791013,0.6959984244656545,2.0,-1.4020284459104346,-1.0727700867694423,0.0,-1.4194252375922396,1.681154643299656,0.08599786064254757,-1.4471979771159396,31.0,53.75,2,0,2,2
S003074,S003074,1.0,-0.8069489510460999,0.05461964772468851,-0.9167881772709421,-0.5737162688822434,-1.2462073478454347,-0.8894354470583891,1.6796309748647462,-1.0647710377341388,0.595798077554143,2.0,0.8930346211266451,-1.0185679608622946,0.0,0.09618063821394304,1.270541742830188,0.2899776101198649,-0.7930505687923385,30.0,68.31,2,0,2,2
S003075,S003075,0.0,1.7622109887588868,1.79932321715029,0.4700142363980762,-1.1499848189700186,-0.49857251135015546,1.3414805215994068,1.8408903706182134e-16,-0.9255660751812539,1.7527266984324437,5.0,-0.8082538823838763,-0.32461955333732534,0.0,-1.5500686079514159,0.4959729999994914,0.8597358609747168,-1.5913485808553278,8.0,185.04,0,1,1,3
S003076,S003076,3.0,1.177087032154952,-0.8099395309944576,1.0444695189417326,-1.2188732170729235,-0.14888964664791582,0.515176028274964,-0.5230501965985155,1.5734944430300524,0.1657073577339618,2.0,-1.6064426399113807,1.7159269662122478,0.0,-1.4001499862277709,1.0751355331528767,0.9793536152978352,0.39449561532773,31.0,122.89,1,2,3,0
S003077,S003077,2.0,0.4544152797821823,-0.9436320839583644,1.7244830764631136,-1.222293208468103,1.742544253428616,0.2501216105019413,0.2246531876457534,0.7349502638424393,-1.210120482551026,0.0,-1.0234836422049784,-0.9277247638529172,0.0,-1.2530869572988619,1.4256811756236194,-1.0415568656348444,1.4381681421132897,2.0,108.16,1,2,3,0
S003078,S003078,1.0,-0.5921123938452524,-1.2079085492202457,-1.0128066937078988,-0.9078982852112285,-0.5790210231681554,-0.12675816910856477,1.6285391382168108,-0.32632185542978975,1.5060796906502611,0.0,-0.7487682703730189,-1.1135883019757544,1.0,-0.4699406333424878,-0.1345096030252243,0.6482013059612026,-1.0607192691076477,22.0,50.05,2,0,2,2
S003079,S003079,0.0,-1.261948326256025,1.5377143016490398,1.2881379077049282,-1.0134294482624873,-0.2618751121345289,-0.3843811546075775,-1.0695357033035826,-1.25634358143787,-0.6929325381077617,1.0,-1.461514057921292,-0.5720320311162345,1.0,-1.5143736980172147,0.26576970006565587,-0.8791285466066106,-1.008237925383125,30.0,101.92,3,3,3,0
S003080,S003080,3.0,-1.3441858972712546,1.3566569871873153,1.191046874035578,0.5807751120905529,-0.058787313411755776,0.42069067507683705,1.8408903706182134e-16,-0.9679904447211806,0.5372194132058745,5.0,0.180288833578372,1.4761635445200352,0.0,0.5495059943782983,-0.025459169132181415,-1.1888755735906849,1.208718045671247,27.0,103.39,3,3,3,0
S003081,S003081,1.0,-0.9019952056884802,-0.06529406553076196,-0.09542813817511173,-0.3307747372746585,-1.4871953343580213,-1.3256959093155083,0.9327574635713389,0.2397783256186075,1.0559489014477776,0.0,-0.48378690777919964,-1.1000881442219297,1.0,0.28393586446784125,-1.6355029162293697,-0.7274028687546554,-0.08365235269542733,25.0,70.01,2,0,2,2
S003082,S003082,1.0,-1.482243129320715,-0.9273117204622207,-1.6375762057150907,-0.7625486509160925,-0.13029710169442238,-0.6435612021068589,1.8408903706182134e-16,-0.6405273423348715,0.5279701504140426,2.0,-0.8385374666803127,-0.9927223660810052,1.0,-0.011617989787344662,-0.1813791060404654,1.2292917651203503,1.6890815849334349,9.0,26.45,2,0,2,2
S003083,S003083,0.0,-0.9756451365445974,0.33721188772098115,-0.5104923071115848,1.4707057301362354,-0.5328972097258354,-1.22271749066137,-0.8770335158287977,-0.8307741244904806,-0.7029525727989129,4.0,0.2960153878540401,-0.5101575997117925,0.0,-0.9810917436002489,0.5543022123460111,0.4983643294932971,0.7806973769311434,13.0,81.19,3,3,0,0
S003084,S003084,3.0,0.6845349254017894,1.7420864211052554,-1.0490088543241447,0.9816469606255419,-0.8375289078099952,-1.104168452004544,-1.150567736754317,-0.8665696862897933,-1.1453756430082032,3.0,1.7398934248448514,-0.36429854742434226,0.0,1.7859776744990274,0.4531784366134678,1.6655817848357233,0.45611619041325147,11.0,147.02,0,1,1,1
S003085,S003085,2.0,0.9460940671971302,0.007548946830405221,0.4575956158124614,-0.33651543711656723,1.3656876691789632,-0.009624641361074054,1.8408903706182134e-16,1.0637391277768709,1.1877508962313814,0.0,0.37280590517714696,-0.4923175519797001,1.0,0.9635669496150319,1.003017414777304,-1.3676726379473454,0.3591849487056899,29.0,132.42,1,2,3,1
S003086,S003086,0.0,0.7040390572885873,1.9823759428502816,0.19605193984269978,0.7183076231967068,-0.8453949845210886,-0.36951829005955744,1.8408903706182134e-16,1.6059756009590584,-1.3727533533074028,2.0,0.3338698682245854,-0.4253282502437286,1.0,0.8621934054019004,-1.3488215996060349,0.9541709301771784,-1.2476580924008023,12.0,162.01,0,1,1,3
S003087,S003087,3.0,0.5525181521083148,0.1904966508862775,0.2995404447228213,-1.022223711850092,1.9942587081836025,1.7841815584940015,-1.0324464546411645,-0.11221136540797196,-1.5469478025535692,0.0,0.5891172215802647,1.9046656814456873,1.0,0.0826165724389465,-0.1324628964755285,1.1619280824225944,1.3836097003521766,1.0,124.43,1,2,3,1
S003088,S003088,1.0,0.14882628801851078,0.2975977235591701,-0.30985632028672366,-0.31904905249118526,-0.08274309248644915,-0.6035022433726717,1.8408903706182134e-16,-0.16524182733288062,1.3842977305578084,0.0,-0.12254700938599296,-1.039368433543848,0.0,1.4875682274491056,-0.8585287736364318,-0.08209656253783407,1.5130821446329905,14.0,107.12,1,2,3,0
S003089,S003089,1.0,-1.255980644111557,-0.6110495413612709,-1.6375762057150907,-1.0995399458911181,-1.2236817645363949,-1.19801682529347,1.8408903706182134e-16,0.947072111542073,0.4809530645555641,2.0,-0.6990166676003018,-1.0804346424632039,0.0,-0.14583085113994107,-1.3414630006533865,-0.8306518777493469,0.41028156040581876,5.0,34.99,2,0,2,2
S003090,S003090,3.0,0.020375568689413214,0.34057258033279963,-0.23069702209932894,-0.7176001925794452,1.1840528069409895,1.2307167929439249,-0.36874240566705274,0.5877907320008188,-1.1669572561891441,5.0,-0.9953631710725732,-0.11352265491227585,1.0,-1.3980082916317187,0.8315228030564796,-0.14190543969939307,0.6814120907821122,5.0,107.77,1,2,3,0
S003091,S003091,3.0,0.7472683645302212,0.5788666908395591,0.8352345781659231,1.4853628361155766,-0.25329393754060914,-0.009270763633740315,-0.5880555616957773,-1.294790666333429,-1.5716125033317876,4.0,-0.7098322334204576,1.3439906452711925,1.0,0.04406606971000927,-0.3154649406589146,-1.6025011766974666,0.6346081483576039,14.0,146.04,0,1,1,1
S003092,S003092,0.0,0.3976495227982189,-1.224144895401094,1.164139862766746,0.6789777221521406,0.43463022573864374,-0.3649178796042181,1.8408903706182134e-16,-1.1191272612071697,-0.15416298048355628,4.0,0.9936193832540948,0.3474124097973931,0.0,1.3833390904412382,-0.9350751367582997,0.6198707852004645,1.2033175907761116,10.0,101.87,3,3,3,0
S003093,S003093,0.0,1.1331299587981394,0.712664265447585,1.1430658399547942,-0.42836663458710705,1.9835322399412028,0.25649140959394984,-1.0957151587827203,-1.1582372268767898,1.1592323359565666,5.0,-1.2192453835498,-0.7518507224836278,0.0,-1.0696151202370678,1.6904314042387063,0.8018156851972073,1.6116750647698246,3.0,157.31,0,1,1,1
S003094,S003094,0.0,1.9798130571974144,-0.9821750273501584,0.7740822798276694,1.5928482799640808,1.8126238459456294,1.4993099879902858,-0.8341675417962341,1.2195161096812888,-1.5338446802651406,4.0,-0.9791398223423393,-0.08811104912881312,0.0,0.17470944006918576,1.620968077472724,1.1946655730794475,0.4022501146643349,0.0,155.16,0,1,1,1
S003095,S003095,3.0,-1.4545152403323944,-1.1029499180873876,-0.9746852917284211,1.389603077050546,1.0088538256484567,1.8429252612314138,-0.7331214016671549,-0.20766619687280688,-1.068298453076271,4.0,0.36847967884908434,1.1895913094907944,0.0,-0.15511152772283332,-1.6124226244307127,1.5056717343195547,-1.3030473733765517,25.0,43.06,2,0,2,2
S003096,S003096,3.0,-1.3345793845508913,1.6172156862473723,0.16387642287088,1.3146075514562487,0.9988424552888833,1.3942083029721446,-0.5635682374042505,-1.0952635533409607,1.6186123879508816,2.0,-0.02520691700459011,1.5145173222029737,0.0,0.8900354351505774,-0.45966961856517874,1.265806658545302,-0.8311306994631662,0.0,106.28,1,2,3,0
S003097,S003097,1.0,-0.6740588584144103,-0.42188455597353425,-0.8754304075024862,-0.6193975825178575,-0.32873676417882236,-0.7698247752195616,1.8408903706182134e-16,0.8608976109140962,-1.0906508381565312,0.0,0.5101635910931267,-1.0707396382438956,1.0,0.781522908950606,-1.304822412019081,0.3441203831292762,1.1783924143370241,30.0,64.49,2,0,2,2
S003098,S003098,3.0,-0.6414549364543901,-0.32915044421616596,0.8344819344940678,-0.1169031325261009,1.412884129445523,-0.9123667237896198,-0.8948049414594479,-0.18645401210284399,1.7280619976542253,2.0,1.706365170802368,0.5955766185189666,1.0,0.8943188243426816,0.021063956317296937,0.07970218936238337,0.5378153798524821,14.0,85.07,3,3,0,0
S003099,S003099,1.0,-0.22968486848609893,-0.029124611296064924,-0.006653817079763735,-1.5303367191339297,-0.48856114099058223,-0.11444322419734827,1.6056144039693458,1.175103097819179,0.744557054122772,2.0,0.8573432539201304,-0.9663032858383019,1.0,1.294815713804419,0.010664932065175648,1.5081900028316204,-0.6436379833602542,3.0,88.08,3,3,0,0
S003100,S003100,1.0,-0.7065172271513946,-1.5831088750009632,-0.7770410634991852,-0.39783099713014564,-0.009445559496715978,-0.6101551446465472,2.2320186999227714,-1.0627823954119548,1.704938840674646,2.0,1.4565256003567666,-0.9642418380986248,0.0,0.5345141322059337,-1.4356138111231647,-0.06950521997750589,0.037373226236585386,19.0,43.84,2,0,2,2
